,sequence_names,true_vals,pred_vals,Fold
1069,>CHR12:125267395-125267595,-0.516098922808914,-0.2974726,1
1070,>CHR19:11173976-11174176,0.168848866876536,-0.7023895,1
1071,>CHR3:43106176-43106376,0.298772438197829,-0.68839175,1
1072,>CHR1:178911815-178912015,-0.513672391923038,-1.0916933,1
1073,>CHR5:155635396-155635596,-1.00465205029665,-0.7629586,1
1074,>CHR11:32552275-32552475,-0.341068671941036,-0.8975651,1
1075,>CHR18:22481495-22481695,0.452611290193305,0.13217834,1
1076,>CHR6:99022996-99023196,0.680546581345332,-0.07557605,1
1077,>CHR1:119331296-119331496,0.734366015059204,-0.31896532,1
1078,>CHR3:48833916-48834116,-0.289745053989305,-3.9063506,1
1079,>CHR14:47289556-47289756,0.132422999099278,0.17696983,1
1080,>CHR3:44087576-44087776,0.329917521287992,-0.14840975,1
1081,>CHR19:37856136-37856336,0.446548680546064,-1.422985,1
1082,>CHR12:100933076-100933276,-0.82831955376587,-1.1163509,1
1083,>CHR3:39760435-39760635,-0.201223931855186,-0.23886652,1
1084,>CHR1:95754875-95755075,0.134997994725191,-0.43885535,1
1085,>CHR5:118902365-118902565,0.0744613883685481,-0.81401056,1
1086,>CHR8:27665175-27665375,1.22097786614338,-1.000831,1
1087,>CHR8:69218508-69218708,-0.496684279211232,-0.27113733,1
1088,>CHR13:70175486-70175686,0.771162687563078,-0.7832659,1
1089,>CHR2:223897526-223897726,0.0894744753870783,-0.51733994,1
1090,>CHR6:149645195-149645395,-1.17938698317933,-0.7673732,1
1091,>CHR16:28861416-28861616,-0.253368611851432,-1.0201318,1
1092,>CHR7:142379416-142379616,-0.49954682389434,-0.84113973,1
1093,>CHR3:193398115-193398315,-0.516592045309176,-0.6282981,1
1094,>CHR5:111675715-111675915,-0.135275187032298,-0.8233021,1
1095,>CHR17:37623635-37623835,0.375981023431996,-0.579802,1
1096,>CHR11:44269155-44269355,-0.024460038113276,-0.5469492,1
1097,>CHR15:43442826-43443026,0.0270647796834578,-1.219664,1
1098,>CHR6:43317275-43317475,-0.200103884426857,-1.7193453,1
1099,>CHR19:46133896-46134096,0.319742861763634,-0.671035,1
1100,>CHR6:118008156-118008356,-0.376363925579516,-1.3439178,1
1101,>CHR6:161705775-161705975,0.433781913697368,-1.2404252,1
1102,>CHR6:69490255-69490455,-0.136320725104336,-0.8391188,1
1103,>CHR6:159460815-159461015,-0.318018907335079,-0.91197455,1
1104,>CHR16:68928316-68928516,-0.71951978399592,-0.41264868,1
1105,>CHR12:71217015-71217215,-0.469783409961988,-1.2606188,1
1106,>CHR12:73447736-73447936,0.523291812257499,-0.5716315,1
1107,>CHR1:97089596-97089796,0.657609799510816,-0.44429982,1
1108,>CHR1:31907935-31908135,-0.264475334755118,-0.6645079,1
1109,>CHR20:57044695-57044895,-0.0132176052223932,-0.7006403,1
1110,>CHR1:219141456-219141656,0.0976895213699318,-1.4461154,1
1111,>CHR2:38570375-38570575,-0.697284382377912,-1.7488265,1
1112,>CHR7:1603726-1603926,-0.0793374966765196,-0.60411495,1
1113,>CHR6:108507575-108507775,0.0844190842334413,-0.8918529,1
1114,>CHR12:14448416-14448616,0.377330652100188,-0.49474007,1
1115,>CHR11:31435995-31436195,-0.370115688059644,-0.26059976,1
1116,>CHR5:133615526-133615726,0.179404175080842,-1.1874585,1
1117,>CHR10:3727185-3727385,-0.255427241674131,-0.5935038,1
1118,>CHR12:22940675-22940875,-0.00591688034051479,-0.37193626,1
1119,>CHR6:154651655-154651855,-0.252847022303357,-0.22482511,1
1120,>CHR10:22410156-22410356,-0.367940228581982,-1.1203386,1
1121,>CHR6:17015735-17015935,0.0988865847200328,-0.7689159,1
1122,>CHR19:12400156-12400356,-0.29580714483963,-0.2422166,1
1123,>CHR17:33422016-33422216,-0.259127103917751,-0.77116644,1
1124,>CHR20:60538996-60539196,-0.239355372262136,0.00948194,1
1125,>CHR11:108303626-108303826,-0.0870057780479558,-0.22480369,1
1126,>CHR12:6242536-6242736,0.192563801287194,-0.6795763,1
1127,>CHR18:12724155-12724355,-0.0678803636691941,-0.37486014,1
1128,>CHR11:548816-549016,-0.49857171729716,-0.27610898,1
1129,>CHR20:21299796-21299996,-0.0466710593599485,-0.31904265,1
1130,>CHR12:44242696-44242896,0.199643941309851,-0.1332947,1
1131,>CHR1:190793176-190793376,-0.445454492841048,-0.5971036,1
1132,>CHR19:58954296-58954496,0.33610106887491,-1.1009768,1
1133,>CHR5:57678235-57678435,1.51620485673926,-0.10572083,1
1134,>CHR2:86371975-86372175,0.069508626372266,-1.6451285,1
1135,>CHR5:80121706-80121906,-0.266887566477202,-0.5006448,1
1136,>CHR11:75743676-75743876,-0.576855293695706,-0.23811066,1
1137,>CHR1:63262036-63262236,0.0367244890438421,-1.1501952,1
1138,>CHR12:64832036-64832236,-0.29552352323451,-0.7947535,1
1139,>CHR7:140724655-140724855,-0.271569565817979,-1.5787722,1
1140,>CHR20:25551996-25552196,0.567386633904613,-0.6662261,1
1141,>CHR19:38920316-38920516,-0.289491308814295,-1.2762878,1
1142,>CHR8:42476096-42476296,0.0176222388397599,-0.71974057,1
1143,>CHR2:96607316-96607516,-0.050623838306006,0.017348144,1
1144,>CHR19:4603875-4604075,0.247697774496543,-0.24822798,1
1145,>CHR9:98516-98716,-0.454362972996897,-0.6661661,1
1146,>CHR15:34879155-34879355,-0.274391004173746,-0.39984939,1
1147,>CHR2:203176876-203177076,-0.472405633610397,-0.35910955,1
1148,>CHR6:14187715-14187915,-0.411461423757612,-1.1514425,1
1149,>CHR12:10348876-10349076,-0.860569413498431,-1.4226152,1
1150,>CHR1:151323676-151323876,-0.425863760814601,-0.50852406,1
1151,>CHR12:27776665-27776865,0.113262527305544,-0.41845044,1
1152,>CHR8:70771056-70771256,0.629962904760689,-0.9084567,1
1153,>CHR1:247002195-247002395,-0.56636009520944,-1.2673883,1
1154,>CHR17:76650515-76650715,-0.750205402383583,-0.7569427,1
1155,>CHR3:12630775-12630975,-0.705976530404215,-1.0159516,1
1156,>CHR2:44794016-44794216,0.150497253427686,-0.87011594,1
1157,>CHR12:92950895-92951095,-0.337148910250376,-0.3159034,1
1158,>CHR3:28947376-28947576,1.05387899242228,-0.86682945,1
1159,>CHR2:202331116-202331316,-0.0715393812270344,-1.1383519,1
1160,>CHR6:90033955-90034155,-0.0774456958568789,-1.1753781,1
1161,>CHR16:7259676-7259876,1.34717342686756,-0.6752473,1
1162,>CHR6:35738675-35738875,-0.340388357897429,-0.8080376,1
1163,>CHR18:28512915-28513115,-0.443962502547203,-1.4377326,1
1164,>CHR7:75237676-75237876,-0.291475996088867,-1.624185,1
1165,>CHR19:8631775-8631975,-8.61953450429348,-1.3419927,1
1166,>CHR1:171880756-171880956,-0.558210971818666,-1.6469964,1
1167,>CHR14:66760436-66760636,-0.376261397904785,-0.7945582,1
1168,>CHR10:96309116-96309316,0.687177243653501,-0.41730496,1
1169,>CHR17:34426726-34426926,-0.261925011931945,-0.57373255,1
1170,>CHR19:12840966-12841166,-0.134530276869286,-0.39723662,1
1171,>CHR16:25917235-25917435,1.12252358008083,-0.476181,1
1172,>CHR6:148685795-148685995,-0.325874488835056,-1.1191832,1
1173,>CHR7:65930400-65930600,-0.241890058627079,-0.18697926,1
1174,>CHR6:108741196-108741396,-0.180664820453457,-0.49233222,1
1175,>CHR1:151634296-151634496,-0.153639030627756,-0.83052903,1
1176,>CHR10:42876506-42876706,0.394779197006671,-0.89513844,1
1177,>CHR6:90306275-90306475,0.0608515561508056,-0.10370992,1
1178,>CHR2:56098855-56099055,0.129116061887496,-0.48613802,1
1179,>CHR12:119821106-119821306,0.371144381897963,-0.9730248,1
1180,>CHR12:1186056-1186256,0.0747791337379207,-0.6957364,1
1181,>CHR12:46029956-46030156,-0.0824183642754792,-0.56610185,1
1182,>CHR6:15650305-15650505,0.103842081605342,-0.26368073,1
1183,>CHR20:37393616-37393816,0.0843353202502268,-0.5386568,1
1184,>CHR11:47610760-47610960,-0.241918102750596,-0.9383853,1
1185,>CHR3:152591176-152591376,-0.346152526206646,-1.351633,1
1186,>CHR1:16238495-16238695,-0.531023801589515,-1.0314537,1
1187,>CHR22:42168736-42168936,0.0257546221038333,-0.5246821,1
1188,>CHR2:120407015-120407215,-0.417954738797543,-0.4303318,1
1189,>CHR3:163262616-163262816,0.333999955261339,-1.2994337,1
1190,>CHR4:129895396-129895596,-0.0439149911976814,-0.5443633,1
1191,>CHR20:6005436-6005636,0.0923519277150517,-0.91364044,1
1192,>CHR3:64787675-64787875,-0.0787971754843838,-0.37165314,1
1193,>CHR15:99383395-99383595,0.660085461181673,-1.4487948,1
1194,>CHR5:765255-765455,0.0551014718205861,-0.6361882,1
1195,>CHR8:139208036-139208236,-0.0685404421459835,-0.5580386,1
1196,>CHR10:80305575-80305775,-2.66981162054284,-1.6964672,1
1197,>CHR17:14926986-14927186,0.106532111983054,-0.14882338,1
1198,>CHR6:68760716-68760916,-0.317623503057283,-0.62426335,1
1199,>CHR1:231072755-231072955,-0.315372336379423,-1.0542847,1
1200,>CHR17:74531375-74531575,0.0843035303396271,-0.49247876,1
1201,>CHR20:5628746-5628946,-0.107307341581357,-0.8460366,1
1202,>CHR1:29717955-29718155,0.858684040086976,-0.094914496,1
1203,>CHR17:60384616-60384816,-0.241643660070514,-0.56016904,1
1204,>CHR11:9295256-9295456,-0.56097542618318,-0.48586094,1
1205,>CHR7:64429676-64429876,-0.168994403478992,-0.45703924,1
1206,>CHR8:116838786-116838986,-0.0437105355180066,-1.4907252,1
1207,>CHR10:31235976-31236176,-0.505954084837612,-1.8658217,1
1208,>CHRX:29678116-29678316,0.173290367313845,-0.16468817,1
1209,>CHR6:92185716-92185916,-0.391886853686919,-0.8943642,1
1210,>CHR9:108476455-108476655,-0.564113563033389,-0.79023874,1
1211,>CHR7:152169596-152169796,0.827992100161097,-0.39477608,1
1212,>CHR2:144648446-144648646,0.0674767688201063,-0.8806312,1
1213,>CHR5:167999755-167999955,0.437095063522761,0.026306454,1
1214,>CHR19:39348016-39348216,1.30735498223329,-0.76864684,1
1215,>CHR1:112190435-112190635,-0.892115314701738,-0.7258317,1
1216,>CHR7:23834936-23835136,-0.923472263134046,-0.88934547,1
1217,>CHR8:57183295-57183495,-0.3158363928424,-1.1320347,1
1218,>CHR15:34549715-34549915,-0.233917467243725,-1.0721005,1
1219,>CHR1:160574216-160574416,-0.105209879363918,-0.8103606,1
1220,>CHR4:70460196-70460396,-0.192531816170813,-0.30352923,1
1221,>CHR12:79310716-79310916,-0.000247184610472906,-1.7179308,1
1222,>CHR11:43811996-43812196,-0.0020729505834014,-0.8326133,1
1223,>CHR16:30289875-30290075,0.148974959488056,-0.43278068,1
1224,>CHR2:61686315-61686515,-0.566304102962243,-1.5513747,1
1225,>CHR1:16819336-16819536,-0.154951784054975,-0.7419931,1
1226,>CHR12:64756556-64756756,0.82527098688716,-0.6635121,1
1227,>CHR5:56237916-56238116,-0.140014463458128,-0.5545558,1
1228,>CHR12:128207986-128208186,-0.304358410396008,-0.6840806,1
1229,>CHR2:174490160-174490360,0.122576208122964,-0.2432234,1
1230,>CHR7:35543936-35544136,0.0110956903523042,-1.2784225,1
1231,>CHR7:13166040-13166240,0.381956307923384,-1.1704804,1
1232,>CHR19:8325946-8326146,0.24063533783021,-0.37897032,1
1233,>CHR3:132735956-132736156,-0.180722210939217,-0.5033456,1
1234,>CHR2:37148756-37148956,-0.0109392774317484,-1.1412117,1
1235,>CHR6:12266895-12267095,0.182942797965512,-0.6832795,1
1236,>CHR7:143347015-143347215,-0.231837474237574,-1.1174955,1
1237,>CHR2:86371135-86371335,-0.291831925303572,-0.9900897,1
1238,>CHR6:51217566-51217766,-0.21062144266027,-1.082911,1
1239,>CHR10:52593855-52594055,0.694538660245012,-1.0377744,1
1240,>CHR1:169508325-169508525,-0.595887697902234,-0.31849217,1
1241,>CHR5:28046816-28047016,-0.158616647348352,-0.7122784,1
1242,>CHR3:75545806-75546006,0.630343470267718,-0.90093106,1
1243,>CHR7:158223255-158223455,0.0761302037061599,-0.2955393,1
1244,>CHR17:72317675-72317875,0.224410714310315,-0.5899023,1
1245,>CHR17:8368836-8369036,-0.227712754142101,-0.58838654,1
1246,>CHR11:67326256-67326456,-0.145895360205699,-0.77497125,1
1247,>CHR1:46288116-46288316,-0.167349531736048,-0.7705114,1
1248,>CHR1:188803646-188803846,-0.674333111466609,-0.38303232,1
1249,>CHR7:118130956-118131156,-0.428157803734071,-0.10714957,1
1250,>CHR1:26583815-26584015,-0.303271051014579,-1.7875803,1
1251,>CHR17:71398095-71398295,-0.0898936468601268,0.056931634,1
1252,>CHR2:39582676-39582876,-0.501893806110773,-0.5746326,1
1253,>CHR16:69537020-69537220,-0.149654387735749,-1.7077054,1
1254,>CHR17:12530596-12530796,0.536501899583884,-0.25715777,1
1255,>CHR5:139465085-139465285,0.334985611566508,-0.5703165,1
1256,>CHR8:18266876-18267076,0.243139533483997,-1.4591438,1
1257,>CHR2:61867635-61867835,0.347555254420321,-0.29259482,1
1258,>CHR4:39500175-39500375,0.0273157455208274,-0.47773534,1
1259,>CHR7:136688316-136688516,-0.0387589027659581,-1.3590832,1
1260,>CHR2:26950240-26950440,-0.153346624500725,-1.0826207,1
1261,>CHR1:246954520-246954720,-0.0411775716199114,-0.9347379,1
1262,>CHR16:67731336-67731536,0.485029035639269,-1.5258071,1
1263,>CHR1:229966535-229966735,0.120745310437148,-1.2587625,1
1264,>CHR14:93697736-93697936,0.153095388329447,-1.5221711,1
1265,>CHR7:130893555-130893755,-0.080811130409173,-0.68871397,1
1266,>CHR12:56699075-56699275,-0.447434355725201,-1.0181137,1
1267,>CHR22:43259336-43259536,0.00217327378796428,-0.4683773,1
1268,>CHR16:74825716-74825916,0.535548335072786,0.18991396,1
1269,>CHR2:91668896-91669096,-0.606699713150832,-1.6255264,1
1270,>CHR1:220617976-220618176,0.904692880152503,-0.79232854,1
1271,>CHR5:39605346-39605546,0.686754757388006,-0.6669914,1
1272,>CHR20:61766775-61766975,0.456615125461514,0.26633552,1
1273,>CHR14:67105536-67105736,-0.0364409505816829,-0.33965203,1
1274,>CHR17:65318516-65318716,-0.762818493454881,-1.5432432,1
1275,>CHR17:11639996-11640196,-0.0310003087939043,-0.53716403,1
1276,>CHR7:411940-412140,-0.226380162681035,-0.51134104,1
1277,>CHR2:225107336-225107536,0.0983180433230727,-1.0083797,1
1278,>CHR2:114877496-114877696,0.831153748449268,-1.3639067,1
1279,>CHR11:117467836-117468036,-1.59673453127449,-1.0301665,1
1280,>CHR19:39059956-39060156,-0.93056353467979,-0.32370168,1
1281,>CHR19:3834200-3834400,-0.0791056378262358,-0.6737034,1
1282,>CHR3:173092396-173092596,0.0978163914444821,-0.39719424,1
1283,>CHR19:13615840-13616040,0.0690345790033713,-0.72051966,1
1284,>CHR6:34925175-34925375,0.179614822560045,-0.99516183,1
1285,>CHR7:46155076-46155276,-0.23504710548195,-1.3148133,1
1286,>CHR6:155492375-155492575,0.0815212947741451,-0.723493,1
1287,>CHR6:167893695-167893895,-0.244783210721788,-0.048199974,1
1288,>CHR1:94236256-94236456,-0.657183418441409,-1.9928353,1
1289,>CHR14:58806496-58806696,0.0677867258308807,-0.012712393,1
1290,>CHR12:48657516-48657716,0.224064070076897,0.36508396,1
1291,>CHR2:225085396-225085596,-0.427799831040813,-0.8449623,1
1292,>CHR13:82981396-82981596,-0.00850841428802665,-0.57263446,1
1293,>CHR1:55170920-55171120,-0.65450845261269,-0.5238086,1
1294,>CHR19:47149756-47149956,0.391113430054467,-0.25202036,1
1295,>CHR7:132279275-132279475,-0.23921241264985,-1.7002292,1
1296,>CHR1:70457396-70457596,0.0639165330867782,-1.1277454,1
1297,>CHR18:21631495-21631695,-0.139218051536697,-0.7893238,1
1298,>CHR12:62738975-62739175,-0.423565775154637,-0.6793607,1
1299,>CHR19:38945796-38945996,-0.782325570152434,-1.5422729,1
1300,>CHR4:145223936-145224136,1.23244409227801,-1.3420537,1
1301,>CHR12:92320816-92321016,-0.193882869405842,-0.6801592,1
1302,>CHR6:74420305-74420505,0.469171575369667,-1.7688586,1
1303,>CHR7:71330235-71330435,0.709822009519718,-0.46190804,1
1304,>CHR8:105848145-105848345,-0.0829735214659441,-1.2873456,1
1305,>CHR19:5057958-5058158,0.48877839453734,-0.058711883,1
1306,>CHR18:78011936-78012136,0.363291626033377,0.17459202,1
1307,>CHR6:96010416-96010616,0.536038838782087,-0.72801137,1
1308,>CHR17:33491135-33491335,-0.0558370243855392,-1.3487898,1
1309,>CHR3:57313836-57314036,-0.334916241906521,-0.78824097,1
1310,>CHR1:184794776-184794976,-0.491401693662204,-1.1156178,1
1311,>CHR2:21448875-21449075,-0.304229850273851,-0.8034445,1
1312,>CHR1:46478196-46478396,-0.204749112856111,-0.7713482,1
1313,>CHR1:190833376-190833576,-0.0482035325345168,-0.4034758,1
1314,>CHR19:991735-991935,0.768153822799612,0.22247216,1
1315,>CHR6:149770315-149770515,0.043446011364519,-1.083793,1
1316,>CHR2:156905575-156905775,-0.347663644196975,-1.2985731,1
1317,>CHR14:44813726-44813926,0.195844363940043,-1.2738316,1
1318,>CHR2:114278575-114278775,1.10661111326511,-0.16553459,1
1319,>CHR14:92520655-92520855,-0.317208512258449,-0.21547458,1
1320,>CHR6:35549455-35549655,-0.134893617654579,-1.0234133,1
1321,>CHR20:40350876-40351076,0.169173020367585,-0.3968169,1
1322,>CHR7:143727475-143727675,-0.725974738415718,-1.0519646,1
1323,>CHR11:18634015-18634215,0.227581844979733,-0.96424097,1
1324,>CHR18:28797535-28797735,0.388950400587773,-0.23604599,1
1325,>CHR10:62609035-62609235,-0.0717598791404508,-0.2951102,1
1326,>CHR5:171404696-171404896,0.0615095559094388,-0.8367775,1
1327,>CHR10:82108195-82108395,-0.173448377976706,-0.95294243,1
1328,>CHR11:11061196-11061396,-0.0593665510505344,-1.6321362,1
1329,>CHR22:49897916-49898116,-0.697621531675488,-0.59307903,1
1330,>CHR19:47509216-47509416,-0.0521357887442423,-0.20534423,1
1331,>CHR6:125177656-125177856,-0.17817761280267,-0.68036985,1
1332,>CHR18:21552655-21552855,-0.466148728965369,-0.17001268,1
1333,>CHR18:1627015-1627215,0.188035403301942,-0.97791505,1
1334,>CHR5:119424176-119424376,-0.294336770899861,-0.15465125,1
1335,>CHR11:3670636-3670836,-0.0644306313257428,-1.0332533,1
1336,>CHR21:45675375-45675575,0.101925084620326,-1.2996893,1
1337,>CHR16:21780676-21780876,0.70017056381926,-1.520095,1
1338,>CHR19:13740656-13740856,-0.0541312821948746,-0.7814217,1
1339,>CHR11:94855095-94855295,0.0193748539489086,-1.4611574,1
1340,>CHR8:95030776-95030976,0.52213052250102,-0.48399332,1
1341,>CHR12:70795415-70795615,-3.9084922394706,-0.4580883,1
1342,>CHR21:20289856-20290056,0.157688925023891,-0.58077574,1
1343,>CHR8:36539936-36540136,-0.435956885698519,-0.6644223,1
1344,>CHR1:111863715-111863915,0.260397636139211,-1.0807998,1
1345,>CHR19:761755-761955,0.216946736647253,-0.916851,1
1346,>CHR7:75090126-75090326,0.27273982217152,-0.94554645,1
1347,>CHRX:70868956-70869156,0.0385677871053437,-0.32040316,1
1348,>CHR1:156272756-156272956,-0.27918041114551,-1.1280922,1
1349,>CHR10:97235756-97235956,0.208541004366226,-0.6841355,1
1350,>CHR20:34425596-34425796,-0.447074143294758,-1.065952,1
1351,>CHR7:73055676-73055876,0.293497837825432,-0.6525996,1
1352,>CHR7:103707516-103707716,0.376534729773298,-0.27388698,1
1353,>CHR12:89657775-89657975,-0.486994807276556,-1.173364,1
1354,>CHR8:6191055-6191255,-0.154162783228675,-0.34928787,1
1355,>CHR11:108883616-108883816,1.2434399047335,-0.6675796,1
1356,>CHR5:173572875-173573075,-0.818299247612012,-1.3178533,1
1357,>CHR10:30536435-30536635,-0.0671260771348946,-1.3137206,1
1358,>CHR19:8359456-8359656,-0.184896527405181,-0.31704238,1
1359,>CHR5:59009035-59009235,-0.363314948602492,-0.55765384,1
1360,>CHR5:119488215-119488415,-0.0361698253729181,-0.71384597,1
1361,>CHR1:241486906-241487106,-1.34717027110008,-0.877155,1
1362,>CHR3:194142995-194143195,0.0825339428390277,-0.51886207,1
1363,>CHR10:70711275-70711475,0.25884704734643,-0.48815095,1
1364,>CHR17:78530876-78531076,-0.264023282734262,-0.84971625,1
1365,>CHR15:88779055-88779255,0.326066207995587,-0.37880635,1
1366,>CHR12:7845356-7845556,-0.0899807213296794,-1.7431303,1
1367,>CHR8:81235156-81235356,-0.0906587287684437,-0.59975904,1
1368,>CHR19:17647896-17648096,0.633219678387293,-0.1809139,1
1369,>CHR1:31906175-31906375,-0.150880624137758,-0.3468756,1
1370,>CHR18:23864255-23864455,-0.193028692432855,-1.2048051,1
1371,>CHR8:71452756-71452956,0.167421938456859,-0.14856435,1
1372,>CHR11:73539536-73539736,-0.331961539800498,-0.30331314,1
1373,>CHR3:75566116-75566316,0.157729817242549,-0.37369528,1
1374,>CHR3:157883415-157883615,-0.208401684916754,-0.5990163,1
1375,>CHR7:140892020-140892220,0.0222028046840705,-0.08268762,1
1376,>CHR17:78350356-78350556,-0.196072062239889,-1.100386,1
1377,>CHR2:179971255-179971455,-0.872163640481557,-0.2861903,1
1378,>CHR5:133309855-133310055,-0.389070004003024,-1.6096835,1
1379,>CHR17:74373555-74373755,0.508840144957269,-0.23529717,1
1380,>CHR5:171860195-171860395,0.315765377133259,-0.045987643,1
1381,>CHR5:176233276-176233476,-0.539789190211751,-0.681232,1
1382,>CHR19:47099296-47099496,-5.93910696517543,-2.5611982,1
1383,>CHR5:74181085-74181285,0.197977257901738,-0.1472167,1
1384,>CHR8:121409655-121409855,0.294565945301493,0.04391274,1
1385,>CHR21:46673035-46673235,0.143696326027575,-0.47432005,1
1386,>CHR2:172609555-172609755,-0.0841651346519658,-0.8934603,1
1387,>CHR7:140452415-140452615,-1.18660965881767,-0.6740813,1
1388,>CHR12:128598716-128598916,0.0997060815260433,-0.6247638,1
1389,>CHR2:83322886-83323086,-0.477300079274668,-0.56914496,1
1390,>CHR4:108131706-108131906,0.421055921738454,-0.6258768,1
1391,>CHR9:108167755-108167955,-0.236429476705466,-1.2207959,1
1392,>CHR10:25051276-25051476,-0.183405438193676,-0.48113772,1
1393,>CHR7:105876605-105876805,-0.249929192013182,-0.5617197,1
1394,>CHR2:27972035-27972235,-0.390119779022364,-0.9838688,1
1395,>CHR8:11445455-11445655,0.174327558575876,-0.8654613,1
1396,>CHR7:140902455-140902655,-0.0196761650582326,-0.89451957,1
1397,>CHR2:152895275-152895475,-0.0494199106405231,0.046906415,1
1398,>CHR1:222451136-222451336,-0.435960019084059,-1.1522789,1
1399,>CHR1:33776875-33777075,-0.672294061989972,-1.4464792,1
1400,>CHR5:143497036-143497236,0.21191900756458,-0.9081905,1
1401,>CHR17:21555320-21555520,-0.253277372718418,-1.2654183,1
1402,>CHR19:8617735-8617935,-0.294481164163892,-1.1770921,1
1403,>CHR21:31263515-31263715,-0.0246845989894272,-0.9035965,1
1404,>CHR12:23412215-23412415,-0.0097073652768271,-0.62709224,1
1405,>CHR6:168382695-168382895,-0.332672414803835,-0.6842031,1
1406,>CHR8:75196576-75196776,0.0224899995059256,-0.50140166,1
1407,>CHR14:94642755-94642955,0.156960565767631,-0.45036173,1
1408,>CHR2:62356735-62356935,-0.229392008975397,-1.0367519,1
1409,>CHR1:190510456-190510656,-0.150170579322644,-0.5751861,1
1410,>CHR5:834715-834915,0.290969702989399,-1.5604466,1
1411,>CHR6:113255196-113255396,-0.0377492899893221,-0.93400127,1
1412,>CHR4:126771136-126771336,0.303002685861917,-1.2029722,1
1413,>CHR9:90574996-90575196,0.282864398239505,-0.5574685,1
1414,>CHR7:135883015-135883215,-0.393976077169787,-0.995997,1
1415,>CHR1:10469355-10469555,-0.337958597400459,0.007441232,1
1416,>CHR6:46021396-46021596,0.116966044158617,-0.70961815,1
1417,>CHR12:30631576-30631776,-0.106686265752327,-0.3169468,1
1418,>CHR17:28995095-28995295,1.10051127099002,-0.0058902726,1
1419,>CHR1:14688955-14689155,-0.338651094025656,-0.8145662,1
1420,>CHR10:15538675-15538875,-7.69130215508185,-2.7594144,1
1421,>CHR16:29295556-29295756,0.639379988062789,-0.74011475,1
1422,>CHR17:42446975-42447175,0.0420710179355669,-0.27002043,1
1423,>CHR16:1196528-1196728,0.440558587715369,-0.36399984,1
1424,>CHR22:22151815-22152015,-0.286219486354005,-0.885052,1
1425,>CHR8:58790255-58790455,-0.212520150853327,-0.25888878,1
1426,>CHR6:90611215-90611415,-0.18653379234889,-0.4951211,1
1427,>CHR1:179959636-179959836,-0.0175149645368019,-0.91679305,1
1428,>CHR9:101028235-101028435,-0.238095485981506,-0.87322384,1
1429,>CHR2:21865616-21865816,1.34960543349633,-0.5043016,1
1430,>CHR1:202720535-202720735,-0.0381898523924702,-0.7533751,1
1431,>CHR2:226395416-226395616,-0.518324956811343,-0.7991763,1
1432,>CHR13:47508986-47509186,0.354986262985515,0.01956058,1
1433,>CHR1:158628496-158628696,-0.938957627022385,-1.6228971,1
1434,>CHR1:150388316-150388516,0.0793415703084797,-0.5174405,1
1435,>CHR7:19570696-19570896,0.169021134587172,-1.0461346,1
1436,>CHR2:187753635-187753835,-0.265321128113981,-0.73876476,1
1437,>CHR11:86214945-86215145,-0.262373924547655,-0.836109,1
1438,>CHR22:48664696-48664896,0.114238958161049,-0.5739115,1
1439,>CHR19:48612706-48612906,0.0776752028749097,-1.0235636,1
1440,>CHR1:61336015-61336215,-0.323172912264239,-1.2689697,1
1441,>CHR15:56701495-56701695,0.205812070419066,-1.2194275,1
1442,>CHR22:20458020-20458220,-0.258887949961481,-0.24247977,1
1443,>CHR15:99838615-99838815,-0.772896730783565,-1.1677027,1
1444,>CHR18:10949735-10949935,-0.00432351632752628,-1.6933883,1
1445,>CHR18:21895235-21895435,-0.552788754758163,-0.70918506,1
1446,>CHR1:246701895-246702095,-0.432158780150813,-0.96195257,1
1447,>CHR1:212911115-212911315,-1.07756420503899,-1.0514371,1
1448,>CHR1:191782756-191782956,-0.185773206451352,0.09750782,2
1449,>CHR6:105466556-105466756,0.0171914491078901,0.054715697,2
1450,>CHR1:93157616-93157816,-0.0191870823310908,-0.2554486,2
1451,>CHR21:35240215-35240415,-0.104760480452449,0.26301795,2
1452,>CHR17:19138056-19138256,0.445270896417679,0.2253728,2
1453,>CHR3:50519475-50519675,0.022932249192205,0.7432413,2
1454,>CHR17:80039035-80039235,-0.495962774303647,0.06067269,2
1455,>CHR16:50072295-50072495,-0.240753374987765,0.2864994,2
1456,>CHR19:48056965-48057165,0.0589120336878041,-0.39423135,2
1457,>CHR22:40736196-40736396,-0.268816074666992,0.07958345,2
1458,>CHR12:102642956-102643156,-0.18940555278952,0.123067394,2
1459,>CHR18:77627115-77627315,0.558024548527488,1.2103152,2
1460,>CHR8:60556375-60556575,-0.106963121998104,0.594335,2
1461,>CHR7:106393335-106393535,-0.292464457017728,-0.18184137,2
1462,>CHR8:94321896-94322096,-0.278577769074961,-0.11318678,2
1463,>CHR7:21988846-21989046,1.00967449254488,-0.24173903,2
1464,>CHR12:31968156-31968356,0.118715834590048,-0.089420855,2
1465,>CHR7:101276056-101276256,0.0970118518890049,0.39765307,2
1466,>CHR1:46830375-46830575,-0.400111192831105,0.3759386,2
1467,>CHR6:140075755-140075955,2.09368140099924,1.0147458,2
1468,>CHR6:123682896-123683096,0.0622056052640741,0.118563965,2
1469,>CHR1:45355816-45356016,-0.239037354152362,0.20157117,2
1470,>CHR12:66069155-66069355,0.165403964499867,-0.1261705,2
1471,>CHR20:23624386-23624586,0.112152114645304,0.30374348,2
